GPS_Lat,GPS_Lon,Pressvalve_Left,Pressvalve_Right,GSR,Point Number
51.52942392,-0.005803005,15,83,292,3927
51.5294249,-0.005808437,259,176,292,3928
51.52942588,-0.005813869,255,302,293,3929
51.52942686,-0.005819302,271,150,292,3930
51.52942783,-0.005824734,134,354,292,3931
51.52942881,-0.005830166,413,571,293,3932
51.52942979,-0.005835598,135,200,292,3933
51.52943077,-0.00584103,203,86,292,3934
51.52943254,-0.00591581,595,5,291,3935
51.52943254,-0.00591581,96,288,290,3936
51.52943254,-0.00591581,111,486,290,3937
51.52943856,-0.005963134,208,118,288,3938
51.52944311,-0.006012458,94,361,289,3939
51.52944584,-0.006017336,652,39,287,3940
51.5294477,-0.006024441,252,595,285,3941
51.5294499,-0.00602797,428,558,287,3942
51.52945016,-0.006070421,472,283,288,3943
51.52945476,-0.006099792,118,58,289,3944
51.5294565,-0.006103995,524,584,289,3945
51.52945824,-0.006107199,148,702,306,3946
51.52945999,-0.006110402,1,97,287,3947
51.52946728,-0.006162824,126,115,285,3948
51.52946918,-0.006165254,279,31,285,3949
51.52947107,-0.006167684,528,199,285,3950
51.52947297,-0.006170114,45,276,286,3951
51.52947487,-0.006172543,611,48,287,3952
51.52947771,-0.006188305,191,350,287,3953
51.52947989,-0.006191099,534,348,288,3954
51.52948207,-0.006193893,329,54,287,3955
51.52948426,-0.006196688,141,544,287,3956
51.52948897,-0.00623122,69,307,289,3957
51.52949327,-0.006232635,134,243,289,3958
51.52949757,-0.006234051,175,19,289,3959
51.52950187,-0.006235466,611,544,287,3960
51.52950524,-0.006275477,321,293,289,3961
51.52951014,-0.006278385,245,308,289,3962
51.52951504,-0.006281293,59,141,287,3963
51.52951995,-0.006284201,176,353,287,3964
51.52952485,-0.006287109,109,102,286,3965
51.52954286,-0.006350788,528,362,284,3966
51.52954587,-0.006351719,485,141,284,3967
51.52954888,-0.00635265,232,241,282,3968
51.52955189,-0.006353581,676,89,281,3969
51.52955489,-0.006354513,363,178,283,3970
51.5295579,-0.006355443,264,512,282,3971
51.52956091,-0.006356374,317,153,284,3972
51.52956392,-0.006357306,559,58,284,3973
51.52958074,-0.006418451,183,239,284,3974
51.52959092,-0.006430448,138,188,285,3975
51.52959152,-0.006392038,232,475,284,3976
51.5295802,-0.00639608,0,314,282,3977
51.52958094,-0.006440435,66,72,280,3978
51.52959895,-0.006400239,178,251,278,3979
51.52961153,-0.006408571,235,149,280,3980
51.52961783,-0.006412737,264,389,280,3981
51.52962412,-0.006416903,174,162,279,3982
51.52963041,-0.006421069,535,387,281,3983
51.52964248,-0.006477093,153,234,281,3984
51.52974912,-0.00655829,410,619,282,3985
51.52976162,-0.006566674,26,127,283,3986
51.52977487,-0.006573382,291,142,282,3987
51.5297884,-0.006580091,690,179,283,3988
51.52988242,-0.006639486,209,201,283,3989
51.52989562,-0.006644697,61,252,284,3990
51.52990883,-0.006649908,425,127,282,3991
51.52997643,-0.006666552,133,567,280,3992
51.53006328,-0.006673475,200,102,278,3993
51.53015013,-0.006680398,208,247,278,3994
51.53018409,-0.00670715,474,454,277,3995
51.53019459,-0.006707987,498,295,276,3996
51.53020509,-0.006708823,82,85,275,3997
51.53021559,-0.006709659,164,562,277,3998
51.53022609,-0.006710495,155,510,278,3999
51.53023659,-0.006711331,437,245,280,4000
51.53024583,-0.006711661,48,402,278,4001
51.53025382,-0.006713217,127,655,278,4002
51.53026181,-0.006714773,407,306,276,4003
51.5302698,-0.006716329,42,236,278,4004
51.53027779,-0.006717884,186,592,279,4005
51.53034538,-0.00673496,109,353,277,4006
51.53034973,-0.006736693,342,514,277,4007
51.53035407,-0.006738426,7,721,310,4008
51.53035841,-0.006740159,117,100,277,4009
51.53036276,-0.006741892,334,378,278,4010
51.5303671,-0.006743625,187,514,277,4011
51.53037145,-0.006745358,590,58,277,4012
51.53037579,-0.006747091,165,247,275,4013
51.53038013,-0.006748823,257,185,277,4014
51.53038448,-0.006750556,447,629,276,4015
51.53038882,-0.006752289,345,133,278,4016
51.53038882,-0.006752289,170,114,276,4017
51.53040183,-0.006747287,260,145,277,4018
51.53041484,-0.006742285,334,395,278,4019
51.53042785,-0.006737283,396,165,277,4020
51.53044087,-0.006732281,264,694,276,4021
51.53045388,-0.00672728,66,133,277,4022
51.53046689,-0.006722278,179,117,277,4023
51.5304799,-0.006717276,250,22,275,4024
51.53049291,-0.006712274,250,569,277,4025
51.53050592,-0.006707272,263,248,278,4026
51.53051893,-0.00670227,47,570,277,4027
51.53051048,-0.006707372,28,436,279,4028
51.53050202,-0.006712475,297,82,281,4029
51.53049357,-0.006717578,326,114,281,4030
51.53048512,-0.006722681,14,599,279,4031
51.53049611,-0.006753305,596,216,278,4032
51.53049899,-0.006752533,377,306,280,4033
51.53050188,-0.006751761,261,71,280,4034
51.53050476,-0.00675099,518,287,278,4035
51.53050764,-0.006750218,565,234,277,4036
51.53051053,-0.006749446,279,393,278,4037
51.53051341,-0.006748674,616,97,276,4038
51.53051629,-0.006747902,283,352,278,4039
51.53051917,-0.00674713,382,509,277,4040
51.53052206,-0.006746359,204,177,279,4041
51.53052518,-0.006745587,66,4,280,4042
51.53051494,-0.006745587,158,576,279,4043
51.53052516,-0.00673763,104,112,279,4044
51.53053539,-0.006729673,144,291,278,4045
51.53054561,-0.006721716,586,365,280,4046
51.53055583,-0.00671376,441,19,280,4047
51.53056605,-0.006705803,278,130,278,4048
51.53057627,-0.006697846,358,254,279,4049
51.53058649,-0.006689889,404,214,278,4050
51.53059671,-0.006681933,421,348,280,4051
51.53060793,-0.006673976,180,392,281,4052
51.53061715,-0.006656019,6,134,280,4053
51.53061715,-0.006656019,140,371,281,4054
51.53061715,-0.006656019,442,650,279,4055
51.53061715,-0.006656019,155,582,280,4056
51.53062121,-0.006657796,117,241,278,4057
51.53062526,-0.006659573,580,207,277,4058
51.53062931,-0.006661351,553,419,276,4059
51.53063337,-0.006663128,302,3,277,4060
51.53064147,-0.006666682,411,467,279,4061
51.53064958,-0.006670236,269,82,278,4062
51.53065287,-0.006671968,656,254,279,4063
51.53066279,-0.006683132,495,201,279,4064
51.53064495,-0.006675801,184,217,281,4065
51.53062611,-0.006668465,316,287,279,4066
51.53060727,-0.006661131,351,637,278,4067
51.53061814,-0.006648045,192,198,279,4068
51.53063599,-0.006671125,33,242,281,4069
51.53064096,-0.006641226,275,125,283,4070
51.5306502,-0.006692194,313,163,285,4071
51.53065962,-0.00665073,193,372,283,4072
51.53065598,-0.006660344,130,219,285,4073
51.53068018,-0.006669407,226,106,285,4074
51.53068653,-0.006681579,173,527,286,4075
51.53069373,-0.006676156,103,140,284,4076
51.53069135,-0.006695101,10,214,282,4077
51.53072676,-0.00669603,397,167,281,4078
51.53073522,-0.006713434,220,262,280,4079
51.53073522,-0.006713434,226,261,282,4080
51.53074723,-0.006719949,141,592,284,4081
51.53075924,-0.006726464,322,83,284,4082
51.53077125,-0.006732979,279,407,282,4083
51.53078326,-0.006739494,14,79,284,4084
51.53079528,-0.006746009,272,346,282,4085
51.53080729,-0.006752524,539,513,284,4086
51.5308193,-0.006759039,472,129,283,4087
51.53083131,-0.006765555,45,118,284,4088
51.53084332,-0.00677207,86,270,282,4089
51.53085533,-0.006778585,205,21,283,4090
51.53086734,-0.0067851,504,590,283,4091
51.53087936,-0.006791615,35,0,281,4092
51.53089137,-0.00679813,251,97,283,4093
51.53090338,-0.006804645,194,76,281,4094
51.53091539,-0.00681116,385,244,282,4095
51.5309274,-0.006817675,279,744,310,4096
51.53093941,-0.00682419,680,210,283,4097
51.53095143,-0.006830706,330,255,285,4098
51.53096344,-0.006837221,84,412,285,4099
51.53097545,-0.006843736,563,701,301,4100
51.53098746,-0.006850251,92,160,281,4101
51.53099947,-0.006856766,272,652,281,4102
51.53101148,-0.006863281,29,213,283,4103
51.53102349,-0.006869796,166,148,284,4104
51.53103551,-0.006876311,310,164,283,4105
51.53109065,-0.006880205,361,641,282,4106
51.53114512,-0.006884098,140,107,281,4107
51.53119927,-0.006887991,186,200,283,4108
51.53125342,-0.006891885,567,5,284,4109
51.53130756,-0.006895778,111,557,285,4110
51.53136171,-0.006899672,328,531,283,4111
51.53141586,-0.006903565,137,157,283,4112
51.53147001,-0.006907458,293,324,285,4113
51.53152977,-0.006917807,88,246,283,4114
51.5313272,-0.007013468,155,217,284,4115
51.5313272,-0.007013468,27,96,283,4116
51.53133989,-0.00701921,742,35,308,4117
51.53134624,-0.007022081,512,63,285,4118
51.53135259,-0.007024951,720,359,310,4119
51.53136529,-0.007030693,1,391,284,4120
51.53137164,-0.007033564,675,588,285,4121
51.53138434,-0.007039305,333,367,287,4122
51.53140339,-0.007047917,35,152,286,4123
51.53139704,-0.007045046,238,163,285,4124
51.53142244,-0.007056529,747,135,307,4125
51.53143514,-0.007062271,299,256,282,4126
51.53144149,-0.007065142,602,103,284,4127
51.53145419,-0.007070883,515,187,286,4128
51.53145419,-0.007070883,616,157,286,4129
51.53146404,-0.0070732,553,286,284,4130
51.53147388,-0.007075517,246,531,285,4131
51.53148373,-0.007077834,472,172,286,4132
51.53149358,-0.007080151,253,128,285,4133
51.53150342,-0.007082468,447,320,284,4134
51.53151327,-0.007084785,150,219,286,4135
51.53152312,-0.007087102,277,225,285,4136
51.53153296,-0.007089419,257,463,283,4137
51.53154281,-0.007091736,130,135,281,4138
51.53155266,-0.007094053,634,207,283,4139
51.5315625,-0.00709637,233,187,281,4140
51.53157235,-0.007098687,511,177,282,4141
51.5315822,-0.007101004,30,457,283,4142
51.53159205,-0.007103321,245,322,283,4143
51.53159706,-0.007106777,559,261,281,4144
51.53160208,-0.007110233,510,391,282,4145
51.5316071,-0.007113689,290,644,282,4146
51.53161212,-0.007117145,81,500,280,4147
51.53161714,-0.0071206,143,554,281,4148
51.53162215,-0.007124056,293,297,281,4149
51.53162717,-0.007127512,175,143,282,4150
51.53163219,-0.007130968,272,528,282,4151
51.53163079,-0.007147436,187,386,282,4152
51.53164452,-0.007150145,646,250,283,4153
51.53165824,-0.007152854,550,522,283,4154
51.53167197,-0.007155563,82,99,282,4155
51.5316857,-0.007158272,507,549,284,4156
51.53169943,-0.007160981,197,670,284,4157
51.53171315,-0.00716369,74,256,284,4158
51.53172688,-0.007166399,487,74,282,4159
51.53174061,-0.007169108,575,184,282,4160
51.53175434,-0.007171817,113,42,282,4161
51.53178179,-0.007177235,275,151,282,4162
51.53179139,-0.007179441,552,397,281,4163
51.53180169,-0.007181646,402,46,279,4164
51.53181109,-0.007183852,135,156,277,4165
51.53182049,-0.007186057,177,427,275,4166
51.53185389,-0.007234763,184,673,277,4167
51.53184055,-0.00723385,439,334,279,4168
51.53182721,-0.007232937,730,213,296,4169
51.53181387,-0.007232025,89,226,279,4170
51.53180053,-0.007231112,277,375,278,4171
51.53178718,-0.007230199,9,30,278,4172
51.53177384,-0.007229286,165,224,277,4173
51.5317605,-0.007228373,205,540,277,4174
51.53174716,-0.007227461,536,232,276,4175
51.53173382,-0.007226548,220,139,275,4176
51.53172048,-0.007225635,19,158,276,4177
51.53170714,-0.007224722,431,142,278,4178
51.5316938,-0.007223809,188,31,279,4179
51.53168045,-0.007222897,81,308,278,4180
51.53166711,-0.007221984,165,536,278,4181
51.53171111,-0.007190405,267,380,279,4182
51.53172262,-0.007193356,231,517,281,4183
51.53173413,-0.007196306,326,248,282,4184
51.53174565,-0.007199256,502,70,282,4185
51.53175716,-0.007202207,261,95,280,4186
51.53178019,-0.007208108,100,202,280,4187
51.53182624,-0.007219909,375,195,282,4188
51.53183536,-0.007224432,276,121,283,4189
51.53184448,-0.007228954,173,663,283,4190
51.5318536,-0.007233476,403,278,282,4191
51.53186272,-0.007238999,356,492,284,4192
51.53187184,-0.007244521,208,365,283,4193
51.53195305,-0.007284282,292,492,281,4194
51.53195305,-0.007284282,728,204,304,4195
51.53195305,-0.007284282,505,170,281,4196
51.53195305,-0.007284282,628,60,280,4197
51.52109581,0.001242314,643,857,315,4198
51.52110248,0.001216833,888,633,301,4199
51.52110958,0.001173918,893,855,299,4200
51.521115,0.001197387,603,871,317,4201
51.52114004,0.00113972,896,880,315,4202
51.52113419,0.001059924,621,893,302,4203
51.51764706,0.003573118,92,200,285,4204
51.5176746,0.003565072,206,330,285,4205
51.51772092,0.003555684,277,277,287,4206
